"order_id","product_id","quantity","revenue"
"O002410","P0007","1","1588.57"
"O002410","P0024","4","4859.80"
"O002411","P0017","5","5519.65"
"O002411","P0011","2","2627.88"
"O002411","P0029","1","564.07"
"O002411","P0022","5","2239.35"
"O002412","P0003","3","8100.42"
"O002413","P0004","1","6460.77"
"O002413","P0023","2","662.60"
"O002413","P0022","1","474.76"
"O002413","P0003","2","5472.66"
"O002414","P0011","5","6591.20"
"O002414","P0009","4","6915.08"
"O002414","P0002","4","10790.76"
"O002415","P0001","4","22986.80"
"O002415","P0018","2","3145.52"
"O002415","P0028","3","6163.89"
"O002415","P0019","1","1510.76"
"O002416","P0008","4","4936.72"
"O002416","P0005","2","5676.10"
"O002416","P0007","2","3010.20"
"O002416","P0012","5","2727.35"
"O002417","P0030","4","9517.72"
"O002417","P0012","4","2792.28"
"O002417","P0024","3","3952.17"
"O002417","P0015","2","1894.68"
"O002418","P0014","2","1174.20"
"O002418","P0015","5","4895.85"
"O002418","P0008","1","1292.52"
"O002418","P0027","5","4176.15"
"O002419","P0010","3","7272.48"
"O002419","P0003","1","2954.16"
"O002419","P0022","4","1953.12"
"O002419","P0021","5","7203.70"
"O002420","P0019","4","5879.32"
"O002420","P0005","5","13647.50"
"O002421","P0016","4","12265.72"
"O002421","P0022","3","1384.08"
"O002421","P0015","2","2049.00"
"O002421","P0021","5","7493.65"
"O002422","P0017","4","4771.28"
"O002423","P0012","5","3319.40"
"O002423","P0024","1","1219.11"
"O002423","P0018","5","8012.70"
"O002423","P0006","3","9275.97"
"O002424","P0019","3","4607.37"
"O002425","P0028","4","8771.32"
"O002425","P0024","1","1276.92"
"O002425","P0002","1","2497.91"
"O002426","P0023","1","333.61"
"O002426","P0018","5","8541.25"
"O002426","P0022","2","970.50"
"O002427","P0026","2","2618.20"
"O002427","P0018","3","5133.06"
"O002428","P0026","2","2135.92"
"O002428","P0030","4","9175.48"
"O002428","P0014","1","520.99"
"O002428","P0029","4","1968.60"
"O002429","P0006","2","6552.42"
"O002429","P0005","2","5542.62"
"O002429","P0023","2","580.90"
"O002430","P0001","4","22460.56"
"O002430","P0010","2","4840.84"
"O002430","P0003","1","3025.37"
"O002430","P0029","5","2746.40"
"O002431","P0023","4","1212.44"
"O002432","P0030","4","9620.60"
"O002432","P0001","5","28366.05"
"O002432","P0008","1","1394.19"
"O002433","P0003","3","8943.24"
"O002433","P0011","1","1412.32"
"O002434","P0022","3","1441.80"
"O002435","P0017","2","2424.12"
"O002435","P0016","4","12756.32"
"O002435","P0019","3","4702.53"
"O002436","P0022","2","978.88"
"O002436","P0008","5","6886.20"
"O002437","P0018","3","5041.71"
"O002437","P0013","5","19928.80"
"O002437","P0027","2","1715.38"
"O002437","P0016","2","6864.84"
"O002438","P0004","5","29875.75"
"O002438","P0011","1","1440.65"
"O002438","P0027","1","801.96"
"O002439","P0022","4","1820.76"
"O002439","P0015","1","948.86"
"O002439","P0016","4","11605.08"
"O002439","P0021","5","5988.60"
"O002440","P0016","5","16465.70"
"O002440","P0025","1","1151.39"
"O002441","P0024","2","2512.14"
"O002441","P0027","4","3316.08"
"O002441","P0026","5","6153.05"
"O002442","P0005","4","11040.32"
"O002442","P0010","4","7624.24"
"O002443","P0019","5","6928.85"
"O002443","P0030","2","4166.24"
"O002443","P0028","5","10980.30"
"O002444","P0014","1","523.64"
"O002444","P0005","4","10010.32"
"O002444","P0011","5","6297.20"
"O002444","P0008","4","5345.72"
"O002445","P0024","5","5097.30"
"O002445","P0011","1","1190.64"
"O002445","P0030","2","3993.24"
"O002445","P0009","5","8039.90"
"O002446","P0017","5","5414.15"
"O002446","P0009","2","3192.46"
"O002447","P0003","4","12107.84"
"O002447","P0025","4","4340.40"
"O002447","P0027","1","844.84"
"O002448","P0021","1","1440.15"
"O002448","P0006","2","5512.70"
"O002448","P0003","1","2427.58"
"O002448","P0025","2","2001.86"
"O002449","P0014","4","2251.12"
"O002450","P0012","5","3364.20"
"O002451","P0006","2","6708.04"
"O002452","P0020","2","2219.34"
"O002453","P0009","1","1585.94"
"O002453","P0003","2","5327.86"
"O002453","P0021","5","7656.15"
"O002454","P0009","4","6343.04"
"O002455","P0022","1","473.15"
"O002455","P0024","2","2266.48"
"O002456","P0009","2","3519.70"
"O002456","P0004","3","19377.90"
"O002456","P0023","1","324.13"
"O002457","P0002","1","2463.23"
"O002457","P0027","2","1610.34"
"O002457","P0018","2","3067.88"
"O002458","P0016","1","3109.61"
"O002459","P0005","5","12194.15"
"O002459","P0030","1","2108.35"
"O002460","P0011","2","2516.34"
"O002460","P0002","2","4250.18"
"O002461","P0023","2","651.40"
"O002461","P0017","3","3280.11"
"O002461","P0013","2","7621.70"
"O002462","P0012","4","2658.64"
"O002462","P0007","2","3362.24"
"O002462","P0030","2","5074.02"
"O002463","P0021","2","2604.40"
"O002463","P0008","2","2370.88"
"O002463","P0014","4","1969.24"
"O002463","P0011","4","5618.76"
"O002464","P0025","1","1134.05"
"O002465","P0019","5","8214.10"
"O002465","P0013","1","3911.28"
"O002466","P0030","5","12026.35"
"O002467","P0004","5","26018.80"
"O002467","P0001","4","18825.00"
"O002467","P0023","2","521.50"
"O002467","P0028","4","6992.88"
"O002468","P0010","3","7171.35"
"O002468","P0004","4","25793.84"
"O002469","P0026","1","1192.83"
"O002470","P0016","5","16497.85"
"O002470","P0009","1","1708.09"
"O002471","P0028","1","2209.81"
"O002471","P0003","3","8530.08"
"O002471","P0012","1","723.38"
"O002471","P0025","2","2282.60"
"O002472","P0004","3","18832.35"
"O002472","P0020","3","3485.07"
"O002472","P0014","3","1714.68"
"O002473","P0009","3","4935.87"
"O002474","P0013","1","3846.86"
"O002474","P0015","3","3106.38"
"O002475","P0030","5","11641.05"
"O002475","P0001","2","11590.54"
"O002475","P0023","5","1549.75"
"O002476","P0005","1","2999.09"
"O002477","P0012","4","2584.80"
"O002477","P0011","1","1369.35"
"O002477","P0030","4","10275.04"
"O002477","P0009","2","3450.50"
"O002478","P0001","1","6006.08"
"O002479","P0030","1","2507.89"
"O002479","P0012","2","1427.56"
"O002479","P0024","3","3717.42"
"O002479","P0011","2","2599.86"
"O002480","P0030","5","12477.30"
"O002480","P0021","1","1394.18"
"O002481","P0029","2","1079.76"
"O002481","P0011","2","2835.32"
"O002482","P0021","2","2477.56"
"O002482","P0007","3","4285.41"
"O002482","P0002","1","2308.54"
"O002483","P0019","3","4837.38"
"O002483","P0030","3","7204.71"
"O002484","P0028","1","2238.38"
"O002485","P0014","1","534.05"
"O002485","P0003","5","14069.90"
"O002485","P0001","1","6033.76"
"O002485","P0015","4","3922.52"
"O002486","P0001","5","27222.10"
"O002486","P0011","5","6625.30"
"O002486","P0028","1","2134.87"
"O002487","P0024","5","6612.00"
"O002488","P0009","5","7020.45"
"O002488","P0008","5","6266.30"
"O002488","P0006","3","7828.14"
"O002489","P0009","1","1706.24"
"O002489","P0015","1","980.72"
"O002489","P0030","2","5097.58"
"O002489","P0006","5","17337.40"
"O002490","P0021","1","1544.17"
"O002490","P0022","1","505.58"
"O002490","P0024","3","3867.72"
"O002490","P0015","1","1044.11"
"O002491","P0002","1","2524.67"
"O002492","P0026","3","3741.48"
"O002493","P0022","2","924.46"
"O002493","P0024","1","1292.64"
"O002494","P0027","1","861.34"
"O002494","P0003","2","5959.40"
"O002495","P0020","1","1116.77"
"O002495","P0013","4","14505.20"
"O002495","P0022","4","1988.52"
"O002495","P0007","5","8186.25"
"O002496","P0001","1","5851.95"
"O002496","P0024","5","6598.60"
"O002497","P0006","5","16092.70"
"O002497","P0003","3","8952.36"
"O002498","P0017","3","2868.84"
"O002498","P0008","2","2551.88"
"O002499","P0010","5","11053.10"
"O002499","P0017","5","5633.05"
"O002499","P0016","1","3007.02"
"O002499","P0008","3","3928.62"
"O002500","P0004","4","24630.52"
"O002500","P0022","5","2244.95"
"O002500","P0008","3","4182.51"
"O002500","P0001","1","5604.37"
"O002501","P0021","1","1273.07"
"O002501","P0020","1","1075.72"
"O002501","P0027","2","1337.72"
"O002502","P0018","3","5169.30"
"O002502","P0022","2","1003.74"
"O002502","P0016","4","13589.68"
"O002502","P0003","2","5739.66"
"O002503","P0014","3","1696.26"
"O002503","P0001","4","22750.44"
"O002503","P0009","5","8403.85"
"O002504","P0014","2","1142.70"
"O002504","P0020","3","3559.86"
"O002504","P0030","3","7761.87"
"O002504","P0002","1","2648.95"
"O002505","P0029","5","2769.55"
"O002505","P0013","2","7578.68"
"O002505","P0022","3","1410.93"
"O002505","P0023","3","950.85"
"O002506","P0026","1","1187.00"
"O002507","P0008","2","2783.24"
"O002507","P0006","2","6594.90"
"O002507","P0002","1","2683.90"
"O002508","P0004","3","18616.74"
"O002508","P0024","3","3401.55"
"O002508","P0019","1","1282.09"
"O002509","P0001","2","11981.86"
"O002510","P0007","2","3476.38"
"O002511","P0005","2","6000.14"
"O002511","P0020","3","3217.20"
"O002512","P0011","5","7277.50"
"O002512","P0019","3","4865.22"
"O002512","P0027","4","3167.60"
"O002513","P0016","3","9521.22"
"O002514","P0005","5","14882.55"
"O002514","P0022","4","1903.36"
"O002515","P0027","4","3414.32"
"O002516","P0002","2","5404.78"
"O002516","P0015","2","2069.72"
"O002516","P0001","1","5885.19"
"O002517","P0002","3","7706.16"
"O002517","P0001","5","30373.70"
"O002518","P0010","5","11493.45"
"O002519","P0019","4","6222.64"
"O002519","P0018","4","6433.20"
"O002520","P0014","4","2316.24"
"O002520","P0022","3","1495.74"
"O002520","P0001","1","5916.00"
"O002521","P0010","5","11663.20"
"O002521","P0008","1","1344.50"
"O002521","P0020","2","2118.68"
"O002522","P0005","4","10903.44"
"O002522","P0029","4","2172.36"
"O002523","P0027","5","3984.10"
"O002523","P0022","5","2324.65"
"O002524","P0011","2","2632.60"
"O002525","P0026","2","2591.26"
"O002525","P0030","2","4701.22"
"O002525","P0011","1","1476.40"
"O002525","P0003","1","2812.10"
"O002526","P0019","5","8323.80"
"O002526","P0002","1","2663.01"
"O002526","P0027","1","846.60"
"O002526","P0018","3","4715.85"
"O002527","P0015","1","946.89"
"O002528","P0018","2","3403.34"
"O002528","P0029","4","2212.32"
"O002528","P0027","3","2625.69"
"O002529","P0003","1","2541.53"
"O002529","P0023","3","921.54"
"O002529","P0007","5","7482.40"
"O002529","P0020","4","3730.08"
"O002530","P0011","3","3985.08"
"O002530","P0020","2","2286.30"
"O002530","P0014","2","1153.28"
"O002531","P0011","2","2706.44"
"O002531","P0028","5","10385.70"
"O002532","P0004","1","6017.50"
"O002533","P0012","3","1904.37"
"O002534","P0008","4","5754.60"
"O002534","P0003","3","8943.93"
"O002534","P0005","2","6153.82"
"O002535","P0013","3","11229.45"
"O002536","P0010","2","4846.56"
"O002537","P0030","5","11863.65"
"O002537","P0013","2","7027.10"
"O002538","P0028","4","7329.72"
"O002538","P0001","4","23379.64"
"O002538","P0022","1","409.00"
"O002538","P0017","3","2873.97"
"O002539","P0024","2","2652.90"
"O002539","P0002","2","5040.58"
"O002540","P0010","3","7365.93"
"O002540","P0005","2","5827.08"
"O002540","P0011","3","3947.19"
"O002541","P0006","5","16240.60"
"O002541","P0019","3","4696.74"
"O002541","P0005","4","11756.48"
"O002542","P0030","1","2406.11"
"O002542","P0007","1","1546.00"
"O002543","P0026","3","3664.35"
"O002544","P0008","5","6845.75"
"O002545","P0004","5","28727.70"
"O002545","P0001","4","22501.20"
"O002546","P0013","2","7035.70"
"O002546","P0021","4","5802.76"
"O002546","P0008","2","2713.38"
"O002546","P0018","5","8675.85"
"O002547","P0013","1","3808.18"
"O002547","P0022","1","448.92"
"O002548","P0025","3","3583.17"
"O002548","P0003","4","11284.88"
"O002548","P0008","4","5591.24"
"O002548","P0018","3","4816.89"
"O002549","P0019","3","5017.71"
"O002549","P0020","2","2314.98"
"O002550","P0019","1","1508.98"
"O002550","P0010","4","8404.40"
"O002550","P0013","3","10374.45"
"O002550","P0022","3","1299.15"
"O002551","P0015","4","3897.16"
"O002551","P0014","5","2746.55"
"O002551","P0009","4","7006.12"
"O002551","P0023","5","1619.70"
"O002552","P0002","1","2114.70"
"O002552","P0003","3","7048.02"
"O002552","P0027","5","3981.65"
"O002553","P0020","3","3473.91"
"O002553","P0026","4","5168.04"
"O002554","P0016","1","2612.90"
"O002554","P0019","5","6733.75"
"O002554","P0028","3","5607.36"
"O002554","P0014","1","506.58"
"O002555","P0030","2","5203.94"
"O002555","P0027","3","2466.24"
"O002555","P0006","3","10147.59"
"O002555","P0014","4","2281.52"
"O002556","P0006","5","16152.20"
"O002556","P0028","2","4500.40"
"O002557","P0020","1","1151.25"
"O002558","P0012","2","1324.88"
"O002558","P0024","2","2427.26"
"O002558","P0026","3","3827.94"
"O002558","P0027","2","1689.64"
"O002559","P0006","4","12973.00"
"O002559","P0021","5","7062.45"
"O002559","P0027","1","791.71"
"O002559","P0011","3","4160.34"
"O002560","P0012","4","2537.96"
"O002560","P0004","4","24388.68"
"O002560","P0026","2","2630.26"
"O002561","P0028","1","1799.89"
"O002561","P0020","2","1793.20"
"O002561","P0025","2","2003.96"
"O002561","P0029","4","2023.16"
"O002562","P0004","3","17751.99"
"O002562","P0026","2","2508.00"
"O002563","P0008","4","4939.32"
"O002563","P0021","3","4129.14"
"O002563","P0025","2","1958.54"
"O002563","P0026","5","6066.85"
"O002564","P0002","3","7437.72"
"O002564","P0021","1","1371.26"
"O002564","P0028","1","2270.33"
"O002565","P0009","5","8865.40"
"O002566","P0007","2","3315.02"
"O002567","P0001","3","18553.92"
"O002567","P0021","1","1530.15"
"O002567","P0006","2","6894.40"
"O002567","P0029","2","1104.66"
"O002568","P0028","5","9482.85"
"O002569","P0020","5","5711.55"
"O002569","P0003","3","8880.84"
"O002570","P0010","3","7088.64"
"O002571","P0016","5","16554.35"
"O002571","P0008","2","2814.78"
"O002572","P0007","3","4915.53"
"O002572","P0018","2","3232.38"
"O002573","P0018","1","1559.24"
"O002573","P0027","1","781.74"
"O002573","P0006","1","3390.42"
"O002573","P0029","4","2091.68"
"O002574","P0018","5","7839.10"
"O002575","P0011","2","2514.34"
"O002575","P0016","5","16237.25"
"O002575","P0024","4","4803.96"
"O002575","P0025","2","2229.26"
"O002576","P0027","3","2487.03"
"O002577","P0004","4","25959.04"
"O002577","P0027","5","3901.95"
"O002577","P0016","4","12732.28"
"O002577","P0024","1","1209.08"
"O002578","P0028","5","11396.25"
"O002579","P0004","3","17059.41"
"O002579","P0012","3","1860.93"
"O002579","P0025","3","3378.60"
"O002579","P0008","3","3441.39"
"O002580","P0024","2","2622.22"
"O002581","P0009","3","4775.67"
"O002581","P0004","1","4971.15"
"O002582","P0030","1","2471.89"
"O002582","P0017","4","4624.76"
"O002583","P0002","1","2662.23"
"O002583","P0026","2","2469.50"
"O002583","P0024","5","6150.95"
"O002583","P0004","1","5974.14"
"O002584","P0001","5","29179.95"
"O002584","P0015","4","3663.04"
"O002584","P0011","2","2684.48"
"O002584","P0029","3","1668.30"
"O002585","P0004","4","23386.92"
"O002585","P0011","5","6061.50"
"O002585","P0026","5","5311.75"
"O002585","P0015","1","838.68"
"O002586","P0027","4","3214.84"
"O002587","P0007","3","4972.71"
"O002588","P0002","1","2660.01"
"O002588","P0021","5","7466.60"
"O002589","P0020","1","1039.45"
"O002589","P0015","5","4150.85"
"O002589","P0025","4","4202.20"
"O002589","P0012","2","1130.96"
"O002590","P0009","3","4801.35"
"O002590","P0025","2","2188.92"
"O002590","P0022","5","2435.10"
"O002591","P0025","3","3214.20"
"O002592","P0025","5","5232.80"
"O002592","P0012","1","599.17"
"O002592","P0001","4","18976.36"
"O002592","P0022","3","1203.06"
"O002593","P0006","4","13175.52"
"O002593","P0028","3","6675.93"
"O002593","P0007","5","8481.15"
"O002594","P0012","3","1920.63"
"O002594","P0022","3","1365.87"
"O002594","P0001","3","17005.41"
"O002594","P0019","4","6635.44"
"O002595","P0006","1","3307.22"
"O002595","P0003","4","11333.24"
"O002596","P0022","3","1420.77"
"O002596","P0002","3","7785.54"
"O002597","P0020","1","1155.18"
"O002598","P0008","3","3670.26"
"O002599","P0022","4","1536.44"
"O002600","P0020","3","3291.81"
"O002600","P0028","3","6663.78"
"O002601","P0012","3","2151.39"
"O002601","P0006","3","9168.78"
"O002601","P0017","2","2152.28"
"O002601","P0025","1","1196.26"
"O002602","P0005","5","15188.80"
"O002603","P0015","5","5069.05"
"O002603","P0007","3","4618.77"
"O002603","P0008","1","1386.30"
"O002604","P0024","3","3799.59"
"O002605","P0017","4","4565.16"
"O002605","P0029","1","579.92"
"O002605","P0018","1","1629.72"
"O002606","P0019","4","6551.88"
"O002606","P0003","2","5583.62"
"O002606","P0021","4","5867.64"
"O002607","P0030","1","2408.90"
"O002608","P0027","2","1618.84"
"O002608","P0024","3","3558.21"
"O002608","P0007","3","5129.55"
"O002608","P0003","1","2776.83"
"O002609","P0014","4","2134.12"
"O002610","P0010","4","9547.28"
"O002611","P0028","4","7140.80"
"O002611","P0012","5","3274.05"
"O002612","P0013","1","3662.14"
"O002612","P0010","2","5000.98"
"O002613","P0006","5","16181.60"
"O002613","P0016","5","16077.30"
"O002613","P0008","2","2733.46"
"O002613","P0025","5","5520.05"
"O002614","P0024","4","4966.12"
"O002614","P0009","5","8802.40"
"O002615","P0007","5","8741.20"
"O002615","P0022","3","1506.21"
"O002615","P0017","3","3569.85"
"O002615","P0029","3","1708.80"
"O002616","P0012","2","1425.76"
"O002616","P0028","1","2080.29"
"O002616","P0008","3","4212.51"
"O002617","P0021","2","3045.24"
"O002617","P0027","3","2566.80"
"O002617","P0011","2","2682.50"
"O002617","P0019","3","4781.55"
"O002618","P0026","2","2321.00"
"O002618","P0023","2","668.18"
"O002619","P0011","3","4349.16"
"O002619","P0001","2","11653.92"
"O002619","P0006","1","3077.27"
"O002620","P0019","3","4834.98"
"O002620","P0029","5","2744.15"
"O002620","P0004","2","12196.74"
"O002621","P0010","2","4658.02"
"O002621","P0025","4","4281.72"
"O002621","P0002","4","10685.08"
"O002622","P0009","1","1773.50"
"O002623","P0013","2","7606.78"
"O002623","P0022","4","1901.20"
"O002623","P0020","1","1081.37"
"O002623","P0015","2","1875.02"
"O002624","P0001","1","5966.94"
"O002624","P0026","2","2578.08"
"O002624","P0012","5","3382.50"
"O002625","P0027","4","2839.76"
"O002626","P0008","5","7098.25"
"O002626","P0024","4","5090.20"
"O002627","P0023","1","307.77"
"O002628","P0027","2","1548.72"
"O002629","P0012","3","2109.03"
"O002629","P0027","1","779.30"
"O002630","P0027","3","2367.96"
"O002630","P0017","4","4246.28"
"O002630","P0008","1","1429.46"
"O002631","P0001","2","11303.76"
"O002631","P0029","1","547.01"
"O002631","P0006","4","13536.44"
"O002632","P0007","4","5616.04"
"O002632","P0020","1","1038.02"
"O002633","P0020","3","3546.45"
"O002633","P0003","4","11869.36"
"O002634","P0028","5","10231.70"
"O002634","P0013","1","3594.01"
"O002635","P0024","3","3948.42"
"O002635","P0013","5","19639.05"
"O002636","P0027","3","2346.81"
"O002636","P0005","3","9131.64"
"O002636","P0003","5","15085.00"
"O002637","P0013","4","14641.84"
"O002638","P0010","5","12045.30"
"O002638","P0028","3","6817.05"
"O002638","P0020","2","2194.36"
"O002638","P0026","4","4724.44"
"O002639","P0023","5","1559.50"
"O002640","P0021","4","5644.32"
"O002640","P0014","4","2268.48"
"O002640","P0007","1","1716.54"
"O002640","P0028","3","6479.10"
"O002641","P0006","5","17126.70"
"O002641","P0009","5","8767.40"
"O002642","P0010","4","8967.16"
"O002642","P0007","1","1572.30"
"O002643","P0026","2","2469.22"
"O002643","P0018","4","6776.44"
"O002643","P0010","1","2497.05"
"O002644","P0014","5","2282.80"
"O002644","P0017","1","931.82"
"O002644","P0013","4","12068.24"
"O002644","P0008","2","2200.64"
"O002645","P0006","4","11049.56"
"O002645","P0030","4","8802.16"
"O002646","P0025","1","1197.40"
"O002646","P0027","3","2570.85"
"O002646","P0007","2","3354.70"
"O002647","P0019","2","3227.10"
"O002647","P0012","3","2037.60"
"O002647","P0001","4","22553.76"
"O002648","P0014","4","2296.12"
"O002648","P0002","5","13269.35"
"O002649","P0005","4","10857.52"
"O002649","P0010","4","9260.04"
"O002650","P0018","3","4891.98"
"O002651","P0019","1","1612.49"
"O002652","P0004","3","17836.44"
"O002653","P0024","5","5098.45"
"O002653","P0014","2","941.60"
"O002653","P0012","1","614.65"
"O002654","P0026","2","2599.18"
"O002655","P0004","3","18799.53"
"O002655","P0005","1","2822.43"
"O002656","P0021","2","2812.08"
"O002656","P0024","4","5236.64"
"O002656","P0023","5","1554.60"
"O002656","P0025","4","4417.52"
"O002657","P0005","3","8353.65"
"O002657","P0010","1","2378.79"
"O002657","P0017","4","4605.68"
"O002657","P0019","5","8154.50"
"O002658","P0002","4","10822.76"
"O002658","P0014","5","2640.80"
"O002658","P0019","3","4505.91"
"O002659","P0018","2","3395.30"
"O002659","P0014","5","2616.60"
"O002659","P0017","2","2274.16"
"O002659","P0003","2","5782.50"
"O002660","P0002","4","10163.92"
"O002660","P0015","2","2032.82"
"O002660","P0004","5","32420.40"
"O002660","P0024","3","3716.34"
"O002661","P0008","5","7044.80"
"O002662","P0025","5","5896.95"
"O002663","P0015","3","3091.26"
"O002663","P0007","3","5237.94"
"O002663","P0013","5","19447.05"
"O002664","P0015","2","1877.48"
"O002665","P0018","1","1671.24"
"O002665","P0016","1","3188.98"
"O002665","P0005","2","5893.96"
"O002665","P0011","4","5519.24"
"O002666","P0018","2","3196.86"
"O002666","P0027","2","1542.48"
"O002666","P0030","3","7397.58"
"O002666","P0015","5","5087.05"
"O002667","P0009","2","3526.02"
"O002667","P0015","4","3795.40"
"O002667","P0003","3","8016.39"
"O002667","P0004","2","11450.98"
"O002668","P0004","2","12666.50"
"O002668","P0005","2","5557.62"
"O002668","P0015","4","4150.28"
"O002669","P0028","4","8501.16"
"O002670","P0006","1","3056.56"
"O002670","P0008","3","4308.33"
"O002670","P0010","2","5006.46"
"O002670","P0013","1","3665.44"
"O002671","P0024","2","2310.36"
"O002671","P0020","3","3011.31"
"O002671","P0030","4","7982.60"
"O002672","P0001","2","12082.30"
"O002672","P0011","5","7267.75"
"O002672","P0026","2","2605.92"
"O002672","P0021","5","7116.80"
"O002673","P0004","3","19472.01"
"O002673","P0025","1","1168.37"
"O002674","P0030","4","10399.40"
"O002675","P0003","2","5560.54"
"O002675","P0018","2","3286.64"
"O002675","P0025","4","4240.76"
"O002676","P0028","3","6918.42"
"O002676","P0026","5","6263.45"
"O002676","P0004","1","6298.42"
"O002677","P0022","1","475.55"
"O002677","P0006","1","3302.79"
"O002677","P0024","1","1326.79"
"O002677","P0014","2","1053.34"
"O002678","P0021","5","7209.50"
"O002679","P0004","3","14781.78"
"O002680","P0009","4","6262.76"
"O002680","P0019","4","6159.00"
"O002680","P0027","5","3917.05"
"O002681","P0006","5","17071.65"
"O002681","P0014","2","1081.52"
"O002681","P0028","2","4240.96"
"O002682","P0005","4","11656.20"
"O002683","P0027","5","3889.40"
"O002683","P0026","1","1193.31"
"O002683","P0009","3","4954.20"
"O002683","P0008","5","5824.85"
"O002684","P0010","4","9172.68"
"O002684","P0028","1","2052.50"
"O002685","P0009","3","4986.24"
"O002685","P0016","3","9546.45"
"O002685","P0015","5","5169.55"
"O002686","P0020","1","1166.48"
"O002686","P0029","2","1099.40"
"O002686","P0012","1","631.42"
"O002687","P0002","4","10015.44"
"O002688","P0013","5","18548.05"
"O002688","P0020","4","4468.28"
"O002689","P0012","2","1122.74"
"O002689","P0007","1","1376.38"
"O002689","P0003","5","12672.10"
"O002690","P0020","1","1102.75"
"O002690","P0009","5","8134.70"
"O002691","P0003","1","2787.98"
"O002691","P0006","3","9905.73"
"O002692","P0015","2","1949.12"
"O002692","P0004","1","5715.98"
"O002692","P0028","4","9050.04"
"O002692","P0010","5","12160.85"
"O002693","P0004","3","17295.39"
"O002693","P0018","1","1669.72"
"O002694","P0012","4","2743.44"
"O002695","P0021","4","6089.40"
"O002695","P0020","2","2324.46"
"O002695","P0028","4","8938.92"
"O002695","P0003","1","2947.18"
"O002696","P0006","4","13301.80"
"O002697","P0011","5","6854.40"
"O002697","P0009","1","1658.00"
"O002697","P0013","2","7790.06"
"O002698","P0006","1","3247.72"
"O002698","P0019","2","3366.62"
"O002698","P0015","5","4892.60"
"O002699","P0020","5","5814.40"
"O002699","P0002","2","5307.26"
"O002699","P0015","3","2918.97"
"O002699","P0021","1","1439.63"
"O002700","P0015","1","855.11"
"O002701","P0002","1","2561.42"
"O002701","P0009","1","1649.87"
"O002702","P0029","4","2130.52"
"O002702","P0025","4","4588.12"
"O002703","P0013","4","15004.68"
"O002703","P0019","4","5970.64"
"O002704","P0027","1","834.30"
"O002705","P0023","1","319.34"
"O002705","P0024","1","1171.89"
"O002705","P0012","1","702.22"
"O002705","P0029","4","2057.32"
"O002706","P0020","1","1058.54"
"O002706","P0017","2","2199.86"
"O002706","P0001","3","17301.27"
"O002706","P0014","1","559.92"
"O002707","P0007","1","1622.73"
"O002707","P0002","2","5260.42"
"O002707","P0017","4","4645.40"
"O002708","P0015","1","1027.41"
"O002708","P0022","3","1528.35"
"O002708","P0007","4","6681.60"
"O002708","P0023","4","1303.40"
"O002709","P0015","1","984.22"
"O002709","P0014","2","1142.54"
"O002710","P0018","3","4663.47"
"O002710","P0003","3","7749.66"
"O002710","P0012","5","3207.45"
"O002710","P0004","5","28238.50"
"O002711","P0017","3","3256.80"
"O002711","P0024","1","1091.42"
"O002711","P0014","3","1560.93"
"O002711","P0015","1","833.38"
"O002712","P0008","3","4269.93"
"O002713","P0022","2","990.00"
"O002713","P0020","4","4300.12"
"O002714","P0011","1","1440.35"
"O002715","P0029","1","560.99"
"O002715","P0008","2","2690.62"
"O002715","P0009","5","7963.40"
"O002716","P0009","5","8071.70"
"O002716","P0024","1","1185.20"
"O002717","P0001","4","23038.12"
"O002717","P0017","5","5513.95"
"O002718","P0012","3","2107.89"
"O002718","P0019","5","7881.55"
"O002718","P0027","2","1657.18"
"O002718","P0026","2","2535.78"
"O002719","P0007","1","1564.84"
"O002719","P0024","1","1186.73"
"O002719","P0013","5","18723.30"
"O002720","P0009","3","5049.66"
"O002720","P0011","3","4174.68"
"O002720","P0030","2","5075.98"
"O002721","P0006","5","15842.80"
"O002721","P0023","5","1544.35"
"O002722","P0018","2","3146.02"
"O002723","P0016","4","12417.16"
"O002723","P0022","1","465.99"
"O002724","P0027","4","3310.84"
"O002724","P0001","3","17758.95"
"O002724","P0014","2","1124.76"
"O002724","P0025","1","1161.59"
"O002725","P0004","2","10790.60"
"O002725","P0014","4","1891.36"
"O002725","P0019","2","2569.46"
"O002725","P0020","1","948.32"
"O002726","P0012","3","2117.16"
"O002726","P0009","5","8655.60"
"O002726","P0022","2","1001.92"
"O002727","P0023","4","1088.44"
"O002727","P0024","1","1148.27"
"O002727","P0013","2","7167.82"
"O002728","P0003","5","14396.00"
"O002728","P0022","3","1420.77"
"O002729","P0005","1","2341.83"
"O002729","P0028","4","8098.80"
"O002729","P0012","2","1091.96"
"O002730","P0014","5","2678.90"
"O002730","P0021","5","7284.95"
"O002730","P0004","2","12937.08"
"O002730","P0007","3","5152.53"
"O002731","P0009","1","1689.37"
"O002731","P0020","1","1091.65"
"O002731","P0003","3","8210.61"
"O002731","P0027","5","3860.20"
"O002732","P0028","5","10461.35"
"O002732","P0022","5","2292.00"
"O002732","P0025","5","5821.90"
"O002732","P0004","5","30776.75"
"O002733","P0014","4","2106.12"
"O002734","P0004","1","6054.03"
"O002734","P0008","2","2554.50"
"O002734","P0003","5","14690.35"
"O002735","P0013","2","7349.72"
"O002736","P0020","4","4745.56"
"O002736","P0012","5","3489.55"
"O002736","P0013","2","7755.60"
"O002737","P0002","4","10077.80"
